timestamp,temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent
2016-01-01 00:00:00,-22.98,0.0,2.31,71.0
2016-01-01 01:00:00,-22.89,0.0,2.39,67.9
2016-01-01 02:00:00,-22.46,0.0,2.32,65.05
2016-01-01 03:00:00,-22.08,0.0,2.19,64.88
2016-01-01 04:00:00,-21.78,0.0,2.08,64.09
2016-01-01 05:00:00,-21.45,0.0,2.0,64.17
2016-01-01 06:00:00,-21.06,0.0,1.99,62.82
2016-01-01 07:00:00,-20.5,51.45,1.99,59.54
2016-01-01 08:00:00,-18.56,196.5,1.85,64.63
2016-01-01 09:00:00,-14.71,377.27,2.02,57.35
2016-01-01 10:00:00,-11.24,514.6,1.93,51.56
2016-01-01 11:00:00,-8.58,555.62,2.93,49.64
2016-01-01 12:00:00,-7.48,487.95,3.72,49.96
2016-01-01 13:00:00,-7.16,489.23,3.97,50.24
2016-01-01 14:00:00,-7.36,326.98,3.73,51.97
2016-01-01 15:00:00,-8.59,146.8,2.29,71.28
2016-01-01 16:00:00,-11.31,23.42,2.3,59.46
2016-01-01 17:00:00,-13.16,0.0,2.15,48.17
2016-01-01 18:00:00,-14.31,0.0,1.95,48.72
2016-01-01 19:00:00,-15.32,0.0,1.82,51.16
2016-01-01 20:00:00,-16.2,0.0,1.77,54.26
2016-01-01 21:00:00,-17.05,0.0,1.78,58.07
2016-01-01 22:00:00,-17.99,0.0,1.87,62.68
2016-01-01 23:00:00,-18.85,0.0,1.94,66.35
2016-01-02 00:00:00,-19.6,0.0,1.97,69.48
2016-01-02 01:00:00,-20.25,0.0,1.96,72.06
2016-01-02 02:00:00,-20.91,0.0,2.02,74.77
2016-01-02 03:00:00,-21.41,0.0,2.07,76.37
2016-01-02 04:00:00,-21.49,0.0,2.04,75.91
2016-01-02 05:00:00,-21.38,0.0,2.06,76.18
2016-01-02 06:00:00,-21.06,0.0,2.03,75.92
2016-01-02 07:00:00,-20.42,48.88,1.89,75.22
2016-01-02 08:00:00,-18.93,192.55,1.69,77.64
2016-01-02 09:00:00,-15.67,371.17,1.93,71.78
2016-01-02 10:00:00,-12.26,512.25,2.13,65.88
2016-01-02 11:00:00,-10.2,569.05,2.77,62.87
2016-01-02 12:00:00,-9.17,573.2,2.97,61.37
2016-01-02 13:00:00,-8.8,476.92,3.0,60.33
2016-01-02 14:00:00,-8.86,350.25,2.68,59.33
2016-01-02 15:00:00,-9.47,177.2,1.48,66.42
2016-01-02 16:00:00,-11.01,26.0,0.34,59.92
2016-01-02 17:00:00,-12.92,0.0,0.43,59.9
2016-01-02 18:00:00,-14.41,0.0,0.96,65.43
2016-01-02 19:00:00,-15.9,0.0,1.42,72.01
2016-01-02 20:00:00,-16.95,0.0,1.56,77.4
2016-01-02 21:00:00,-17.96,0.0,1.63,82.86
2016-01-02 22:00:00,-19.0,0.0,1.73,88.95
2016-01-02 23:00:00,-19.9,0.0,1.78,94.19
2016-01-03 00:00:00,-20.42,0.0,1.68,96.14
2016-01-03 01:00:00,-20.65,0.0,1.42,96.35
2016-01-03 02:00:00,-20.96,0.0,1.24,98.26
2016-01-03 03:00:00,-21.41,0.0,1.31,99.47
2016-01-03 04:00:00,-21.82,0.0,1.54,100.0
2016-01-03 05:00:00,-21.97,0.0,1.54,100.0
2016-01-03 06:00:00,-22.26,0.0,1.6,100.0
2016-01-03 07:00:00,-22.19,47.6,1.73,97.28
2016-01-03 08:00:00,-20.82,191.68,1.89,86.21
2016-01-03 09:00:00,-17.42,371.67,1.92,80.29
2016-01-03 10:00:00,-13.14,527.88,1.88,73.81
2016-01-03 11:00:00,-10.22,517.1,0.95,66.34
2016-01-03 12:00:00,-8.23,521.62,0.45,59.91
2016-01-03 13:00:00,-6.93,508.52,1.37,54.55
2016-01-03 14:00:00,-6.45,364.4,1.32,49.39
2016-01-03 15:00:00,-7.25,187.02,1.06,63.13
2016-01-03 16:00:00,-9.49,30.58,1.58,56.79
2016-01-03 17:00:00,-11.46,0.0,1.54,54.11
2016-01-03 18:00:00,-13.07,0.0,1.5,58.81
2016-01-03 19:00:00,-14.2,0.0,1.5,62.57
2016-01-03 20:00:00,-15.31,0.0,1.65,66.36
2016-01-03 21:00:00,-16.09,0.0,1.65,68.82
2016-01-03 22:00:00,-16.91,0.0,1.86,71.55
2016-01-03 23:00:00,-16.87,0.0,1.6,70.59
2016-01-04 00:00:00,-16.47,0.0,1.41,67.99
2016-01-04 01:00:00,-16.11,0.0,1.43,66.38
2016-01-04 02:00:00,-15.98,0.0,1.53,66.18
2016-01-04 03:00:00,-16.13,0.0,1.74,67.08
2016-01-04 04:00:00,-16.39,0.0,1.85,68.05
2016-01-04 05:00:00,-16.98,0.0,2.06,67.81
2016-01-04 06:00:00,-17.81,0.0,2.24,66.68
2016-01-04 07:00:00,-18.27,37.12,2.29,66.55
2016-01-04 08:00:00,-17.1,140.7,2.4,70.01
2016-01-04 09:00:00,-13.02,239.55,2.85,69.37
2016-01-04 10:00:00,-10.0,281.58,3.18,71.7
2016-01-04 11:00:00,-8.22,411.27,2.97,78.2
2016-01-04 12:00:00,-7.21,266.38,3.62,81.7
2016-01-04 13:00:00,-6.59,291.67,3.8,80.82
2016-01-04 14:00:00,-6.44,211.27,3.48,78.67
2016-01-04 15:00:00,-6.78,113.05,2.37,82.34
2016-01-04 16:00:00,-8.88,21.05,2.12,82.92
2016-01-04 17:00:00,-10.3,0.0,2.35,77.79
2016-01-04 18:00:00,-10.64,0.0,2.39,77.55
2016-01-04 19:00:00,-10.99,0.0,2.5,78.87
2016-01-04 20:00:00,-11.29,0.0,2.5,80.23
2016-01-04 21:00:00,-11.68,0.0,2.5,81.82
2016-01-04 22:00:00,-12.04,0.0,2.47,83.64
2016-01-04 23:00:00,-12.51,0.0,2.51,85.43
2016-01-05 00:00:00,-13.06,0.0,2.49,87.38
2016-01-05 01:00:00,-13.35,0.0,2.37,88.69
2016-01-05 02:00:00,-13.37,0.0,2.18,89.78
2016-01-05 03:00:00,-13.76,0.0,2.19,90.99
2016-01-05 04:00:00,-14.35,0.0,2.26,92.32
2016-01-05 05:00:00,-14.78,0.0,2.17,92.21
2016-01-05 06:00:00,-15.09,0.0,2.03,91.53
2016-01-05 07:00:00,-15.45,31.48,1.97,91.74
2016-01-05 08:00:00,-14.83,122.82,1.89,90.05
2016-01-05 09:00:00,-11.99,142.6,2.19,84.67
2016-01-05 10:00:00,-9.68,287.88,3.08,68.54
2016-01-05 11:00:00,-9.26,376.52,3.09,64.31
2016-01-05 12:00:00,-9.04,384.0,2.95,62.03
2016-01-05 13:00:00,-8.95,433.3,2.63,59.53
2016-01-05 14:00:00,-8.97,290.35,2.09,56.66
2016-01-05 15:00:00,-9.41,123.32,1.13,61.64
2016-01-05 16:00:00,-10.63,22.58,0.18,52.68
2016-01-05 17:00:00,-12.74,0.0,0.54,54.01
2016-01-05 18:00:00,-14.73,0.0,1.03,59.83
2016-01-05 19:00:00,-16.29,0.0,1.38,66.59
2016-01-05 20:00:00,-17.75,0.0,1.55,73.42
2016-01-05 21:00:00,-19.18,0.0,1.68,81.54
2016-01-05 22:00:00,-20.49,0.0,1.79,88.61
2016-01-05 23:00:00,-21.64,0.0,1.9,95.82
2016-01-06 00:00:00,-22.54,0.0,1.99,100.0
2016-01-06 01:00:00,-23.21,0.0,2.09,100.0
2016-01-06 02:00:00,-23.86,0.0,2.2,100.0
2016-01-06 03:00:00,-24.72,0.0,2.31,100.0
2016-01-06 04:00:00,-25.79,0.0,2.41,100.0
2016-01-06 05:00:00,-27.1,0.0,2.54,100.0
2016-01-06 06:00:00,-28.69,0.0,2.72,100.0
2016-01-06 07:00:00,-29.62,41.0,2.74,100.0
2016-01-06 08:00:00,-27.71,185.82,2.74,99.58
2016-01-06 09:00:00,-23.93,375.62,3.17,93.5
2016-01-06 10:00:00,-20.13,523.03,2.76,96.77
2016-01-06 11:00:00,-15.89,543.67,1.98,91.81
2016-01-06 12:00:00,-12.05,628.58,2.41,74.9
2016-01-06 13:00:00,-10.6,509.9,2.81,67.6
2016-01-06 14:00:00,-10.71,347.95,2.52,67.49
2016-01-06 15:00:00,-11.16,152.68,1.72,70.26
2016-01-06 16:00:00,-12.4,26.17,0.97,82.12
2016-01-06 17:00:00,-13.76,0.0,1.26,79.32
2016-01-06 18:00:00,-14.66,0.0,1.32,82.34
2016-01-06 19:00:00,-15.15,0.0,1.27,85.03
2016-01-06 20:00:00,-15.36,0.0,1.02,87.28
2016-01-06 21:00:00,-15.45,0.0,0.49,89.18
2016-01-06 22:00:00,-15.67,0.0,0.29,91.62
2016-01-06 23:00:00,-15.8,0.0,0.68,93.33
2016-01-07 00:00:00,-16.12,0.0,1.05,95.51
2016-01-07 01:00:00,-16.32,0.0,1.32,95.38
2016-01-07 02:00:00,-16.4,0.0,1.34,94.16
2016-01-07 03:00:00,-16.54,0.0,1.28,93.43
2016-01-07 04:00:00,-17.05,0.0,1.49,93.89
2016-01-07 05:00:00,-17.8,0.0,1.97,94.9
2016-01-07 06:00:00,-18.52,0.0,2.4,95.33
2016-01-07 07:00:00,-18.58,41.83,2.51,93.54
2016-01-07 08:00:00,-16.81,179.98,2.14,92.62
2016-01-07 09:00:00,-13.4,369.45,2.71,82.81
2016-01-07 10:00:00,-10.43,505.23,3.17,74.58
2016-01-07 11:00:00,-8.88,614.83,3.93,68.54
2016-01-07 12:00:00,-8.53,562.67,3.86,66.69
2016-01-07 13:00:00,-8.55,454.83,3.58,66.42
2016-01-07 14:00:00,-8.7,336.05,3.03,67.27
2016-01-07 15:00:00,-9.24,155.35,2.23,75.59
2016-01-07 16:00:00,-10.51,29.45,1.38,84.25
2016-01-07 17:00:00,-11.63,0.0,1.47,80.31
2016-01-07 18:00:00,-12.58,0.0,1.59,82.57
2016-01-07 19:00:00,-13.31,0.0,1.64,84.87
2016-01-07 20:00:00,-13.67,0.0,1.47,86.7
2016-01-07 21:00:00,-13.87,0.0,1.15,89.29
2016-01-07 22:00:00,-14.27,0.0,1.05,92.58
2016-01-07 23:00:00,-14.65,0.0,0.97,94.71
2016-01-08 00:00:00,-15.08,0.0,1.0,96.19
2016-01-08 01:00:00,-15.57,0.0,1.08,97.61
2016-01-08 02:00:00,-16.14,0.0,1.18,99.72
2016-01-08 03:00:00,-16.71,0.0,1.32,100.0
2016-01-08 04:00:00,-17.04,0.0,1.35,100.0
2016-01-08 05:00:00,-17.11,0.0,1.1,100.0
2016-01-08 06:00:00,-17.27,0.0,0.82,100.0
2016-01-08 07:00:00,-17.29,33.65,0.57,99.91
2016-01-08 08:00:00,-16.59,138.4,0.39,97.53
2016-01-08 09:00:00,-14.51,239.4,1.46,89.12
2016-01-08 10:00:00,-12.12,271.27,3.71,71.69
2016-01-08 11:00:00,-11.77,384.67,4.18,68.58
2016-01-08 12:00:00,-11.79,369.5,4.37,67.37
2016-01-08 13:00:00,-11.83,197.55,4.35,65.89
2016-01-08 14:00:00,-11.86,188.55,3.99,64.79
2016-01-08 15:00:00,-11.98,99.28,2.87,69.34
2016-01-08 16:00:00,-13.42,19.3,1.91,80.97
2016-01-08 17:00:00,-15.01,0.0,2.4,71.73
2016-01-08 18:00:00,-16.07,0.0,2.82,69.22
2016-01-08 19:00:00,-17.57,0.0,3.29,67.52
2016-01-08 20:00:00,-18.91,0.0,3.43,68.54
2016-01-08 21:00:00,-19.34,0.0,3.06,72.28
2016-01-08 22:00:00,-19.74,0.0,2.59,78.65
2016-01-08 23:00:00,-20.59,0.0,2.38,88.22
2016-01-09 00:00:00,-21.37,0.0,2.22,98.26
2016-01-09 01:00:00,-21.7,0.0,1.74,100.0
2016-01-09 02:00:00,-22.13,0.0,1.27,100.0
2016-01-09 03:00:00,-23.04,0.0,1.43,100.0
2016-01-09 04:00:00,-23.85,0.0,1.76,100.0
2016-01-09 05:00:00,-25.05,0.0,2.09,100.0
2016-01-09 06:00:00,-26.28,0.0,2.27,100.0
2016-01-09 07:00:00,-27.28,51.88,2.43,100.0
2016-01-09 08:00:00,-26.23,211.15,2.28,100.0
2016-01-09 09:00:00,-22.29,392.52,2.43,95.41
2016-01-09 10:00:00,-18.58,527.65,1.95,92.96
2016-01-09 11:00:00,-15.28,618.7,0.66,82.19
2016-01-09 12:00:00,-12.85,606.97,0.87,70.4
2016-01-09 13:00:00,-11.34,503.5,0.97,61.8
2016-01-09 14:00:00,-9.63,359.02,1.04,45.72
2016-01-09 15:00:00,-9.81,174.95,0.63,50.71
2016-01-09 16:00:00,-11.19,33.7,0.41,45.34
2016-01-09 17:00:00,-13.13,0.0,0.44,42.1
2016-01-09 18:00:00,-14.76,0.0,0.78,44.45
2016-01-09 19:00:00,-15.97,0.0,1.05,47.25
2016-01-09 20:00:00,-17.08,0.0,1.13,51.74
2016-01-09 21:00:00,-18.09,0.0,1.16,56.16
2016-01-09 22:00:00,-19.17,0.0,1.38,61.4
2016-01-09 23:00:00,-20.15,0.0,1.73,66.51
2016-01-10 00:00:00,-21.12,0.0,1.97,70.99
2016-01-10 01:00:00,-21.87,0.0,2.02,75.27
2016-01-10 02:00:00,-22.59,0.0,2.0,79.6
2016-01-10 03:00:00,-23.46,0.0,2.11,84.16
2016-01-10 04:00:00,-24.32,0.0,2.23,87.5
2016-01-10 05:00:00,-25.07,0.0,2.29,91.34
2016-01-10 06:00:00,-25.87,0.0,2.41,95.8
2016-01-10 07:00:00,-26.24,52.67,2.5,96.12
2016-01-10 08:00:00,-24.67,212.65,2.36,85.06
2016-01-10 09:00:00,-20.27,404.7,2.29,80.62
2016-01-10 10:00:00,-16.47,544.28,2.2,81.72
2016-01-10 11:00:00,-12.93,602.53,1.48,79.2
2016-01-10 12:00:00,-10.1,597.85,0.11,65.74
2016-01-10 13:00:00,-8.46,530.3,1.17,60.0
2016-01-10 14:00:00,-8.22,376.08,1.45,59.98
2016-01-10 15:00:00,-8.8,188.62,1.01,68.0
2016-01-10 16:00:00,-10.56,37.28,0.78,64.28
2016-01-10 17:00:00,-12.62,0.0,0.6,64.58
2016-01-10 18:00:00,-14.12,0.0,0.43,70.42
2016-01-10 19:00:00,-15.47,0.0,0.56,77.41
2016-01-10 20:00:00,-16.96,0.0,0.82,84.88
2016-01-10 21:00:00,-17.93,0.0,1.1,91.52
2016-01-10 22:00:00,-18.86,0.0,1.45,98.33
2016-01-10 23:00:00,-19.91,0.0,1.75,100.0
2016-01-11 00:00:00,-20.93,0.0,1.93,100.0
2016-01-11 01:00:00,-21.85,0.0,2.05,100.0
2016-01-11 02:00:00,-22.8,0.0,2.18,100.0
2016-01-11 03:00:00,-23.64,0.0,2.29,100.0
2016-01-11 04:00:00,-24.5,0.0,2.38,100.0
2016-01-11 05:00:00,-25.34,0.0,2.46,100.0
2016-01-11 06:00:00,-26.09,0.0,2.49,100.0
2016-01-11 07:00:00,-26.45,58.78,2.52,100.0
2016-01-11 08:00:00,-24.65,229.45,2.42,95.11
2016-01-11 09:00:00,-20.39,412.67,2.82,86.4
2016-01-11 10:00:00,-16.73,545.6,2.45,88.47
2016-01-11 11:00:00,-13.0,470.23,1.72,86.81
2016-01-11 12:00:00,-9.44,620.25,0.7,66.08
2016-01-11 13:00:00,-6.77,493.08,2.01,50.62
2016-01-11 14:00:00,-6.7,355.98,2.41,51.37
2016-01-11 15:00:00,-7.62,174.57,1.67,68.21
2016-01-11 16:00:00,-9.32,34.9,1.21,63.23
2016-01-11 17:00:00,-10.78,0.0,0.8,55.78
2016-01-11 18:00:00,-11.8,0.0,0.47,56.9
2016-01-11 19:00:00,-13.15,0.0,0.53,61.43
2016-01-11 20:00:00,-14.73,0.0,1.0,67.09
2016-01-11 21:00:00,-16.13,0.0,1.37,73.18
2016-01-11 22:00:00,-17.41,0.0,1.63,78.88
2016-01-11 23:00:00,-18.59,0.0,1.82,84.14
2016-01-12 00:00:00,-19.69,0.0,2.02,89.85
2016-01-12 01:00:00,-20.55,0.0,2.16,93.71
2016-01-12 02:00:00,-20.91,0.0,2.19,94.01
2016-01-12 03:00:00,-20.77,0.0,2.15,90.77
2016-01-12 04:00:00,-20.2,0.0,2.08,86.85
2016-01-12 05:00:00,-19.63,0.0,2.05,84.88
2016-01-12 06:00:00,-19.11,0.0,2.02,83.3
2016-01-12 07:00:00,-18.93,49.17,2.02,81.92
2016-01-12 08:00:00,-17.8,217.98,1.9,80.99
2016-01-12 09:00:00,-14.35,418.95,2.04,76.38
2016-01-12 10:00:00,-10.8,540.4,2.35,66.18
2016-01-12 11:00:00,-8.54,533.92,3.31,57.58
2016-01-12 12:00:00,-8.05,474.88,3.67,56.29
2016-01-12 13:00:00,-8.07,350.88,3.71,55.43
2016-01-12 14:00:00,-8.36,272.95,3.42,55.89
2016-01-12 15:00:00,-8.95,151.6,2.58,62.45
2016-01-12 16:00:00,-10.19,29.67,1.38,71.89
2016-01-12 17:00:00,-11.35,0.0,1.12,57.53
2016-01-12 18:00:00,-12.46,0.0,0.96,56.91
2016-01-12 19:00:00,-13.31,0.0,0.98,59.09
2016-01-12 20:00:00,-14.05,0.0,1.01,61.67
2016-01-12 21:00:00,-14.87,0.0,0.98,64.8
2016-01-12 22:00:00,-15.61,0.0,0.93,68.16
2016-01-12 23:00:00,-16.29,0.0,0.78,71.93
2016-01-13 00:00:00,-16.74,0.0,0.62,75.64
2016-01-13 01:00:00,-17.64,0.0,0.55,80.83
2016-01-13 02:00:00,-18.36,0.0,0.57,85.72
2016-01-13 03:00:00,-19.05,0.0,0.69,90.67
2016-01-13 04:00:00,-19.89,0.0,0.94,96.46
2016-01-13 05:00:00,-20.75,0.0,1.34,100.0
2016-01-13 06:00:00,-21.69,0.0,1.79,100.0
2016-01-13 07:00:00,-22.55,50.03,2.13,100.0
2016-01-13 08:00:00,-21.83,205.12,2.17,98.23
2016-01-13 09:00:00,-18.33,383.67,2.66,91.07
2016-01-13 10:00:00,-14.72,536.28,2.05,76.58
2016-01-13 11:00:00,-12.12,565.55,1.74,59.95
2016-01-13 12:00:00,-11.4,623.1,1.54,57.78
2016-01-13 13:00:00,-11.1,537.0,1.42,56.63
2016-01-13 14:00:00,-11.11,362.25,1.33,54.3
2016-01-13 15:00:00,-11.57,195.1,1.1,56.19
2016-01-13 16:00:00,-12.89,40.9,0.49,55.43
2016-01-13 17:00:00,-14.79,0.0,0.26,50.48
2016-01-13 18:00:00,-16.61,0.0,1.1,54.55
2016-01-13 19:00:00,-18.14,0.0,1.58,59.22
2016-01-13 20:00:00,-19.52,0.0,1.77,64.94
2016-01-13 21:00:00,-20.79,0.0,1.83,70.42
2016-01-13 22:00:00,-22.07,0.0,1.88,77.51
2016-01-13 23:00:00,-23.28,0.0,1.96,84.75
2016-01-14 00:00:00,-24.43,0.0,2.14,90.78
2016-01-14 01:00:00,-25.64,0.0,2.41,97.68
2016-01-14 02:00:00,-26.65,0.0,2.54,100.0
2016-01-14 03:00:00,-27.3,0.0,2.51,100.0
2016-01-14 04:00:00,-27.85,0.0,2.56,100.0
2016-01-14 05:00:00,-28.18,0.0,2.51,100.0
2016-01-14 06:00:00,-28.78,0.0,2.62,100.0
2016-01-14 07:00:00,-28.83,36.97,2.63,100.0
2016-01-14 08:00:00,-26.71,142.1,2.44,94.89
2016-01-14 09:00:00,-22.26,237.57,3.06,86.9
2016-01-14 10:00:00,-18.61,293.48,2.54,89.65
2016-01-14 11:00:00,-14.13,360.92,1.75,71.97
2016-01-14 12:00:00,-11.45,384.98,2.75,62.49
2016-01-14 13:00:00,-11.36,314.55,3.13,66.79
2016-01-14 14:00:00,-11.49,250.0,2.55,69.58
2016-01-14 15:00:00,-11.53,139.4,1.83,69.38
2016-01-14 16:00:00,-12.35,31.85,1.01,82.66
2016-01-14 17:00:00,-13.31,0.0,0.7,80.12
2016-01-14 18:00:00,-13.88,0.0,0.31,81.9
2016-01-14 19:00:00,-14.44,0.0,0.67,85.18
2016-01-14 20:00:00,-15.13,0.0,1.12,88.48
2016-01-14 21:00:00,-15.78,0.0,1.39,91.5
2016-01-14 22:00:00,-16.46,0.0,1.59,94.83
2016-01-14 23:00:00,-17.05,0.0,1.69,96.74
2016-01-15 00:00:00,-17.48,0.0,1.65,97.83
2016-01-15 01:00:00,-17.96,0.0,1.7,99.35
2016-01-15 02:00:00,-18.39,0.0,1.79,99.57
2016-01-15 03:00:00,-18.81,0.0,1.84,99.58
2016-01-15 04:00:00,-19.2,0.0,1.83,100.0
2016-01-15 05:00:00,-19.48,0.0,1.76,100.0
2016-01-15 06:00:00,-19.73,0.0,1.74,100.0
2016-01-15 07:00:00,-19.82,47.85,1.77,99.26
2016-01-15 08:00:00,-18.49,178.02,1.63,95.34
2016-01-15 09:00:00,-15.15,347.15,2.19,87.53
2016-01-15 10:00:00,-12.28,439.92,3.51,73.95
2016-01-15 11:00:00,-11.42,451.75,3.69,69.62
2016-01-15 12:00:00,-11.0,436.27,3.86,68.19
2016-01-15 13:00:00,-10.84,527.88,3.9,66.06
2016-01-15 14:00:00,-10.88,368.45,3.76,64.38
2016-01-15 15:00:00,-11.37,144.57,2.85,70.55
2016-01-15 16:00:00,-13.57,34.08,2.02,74.76
2016-01-15 17:00:00,-15.29,0.0,2.1,63.86
2016-01-15 18:00:00,-16.07,0.0,1.99,61.24
2016-01-15 19:00:00,-16.62,0.0,1.61,60.57
2016-01-15 20:00:00,-17.45,0.0,0.98,64.79
2016-01-15 21:00:00,-18.46,0.0,0.67,70.51
2016-01-15 22:00:00,-19.83,0.0,1.1,78.55
2016-01-15 23:00:00,-21.0,0.0,1.38,85.89
2016-01-16 00:00:00,-22.1,0.0,1.57,93.35
2016-01-16 01:00:00,-23.2,0.0,1.72,100.0
2016-01-16 02:00:00,-24.29,0.0,1.85,100.0
2016-01-16 03:00:00,-25.38,0.0,1.98,100.0
2016-01-16 04:00:00,-26.45,0.0,2.1,100.0
2016-01-16 05:00:00,-27.53,0.0,2.23,100.0
2016-01-16 06:00:00,-28.69,0.0,2.39,100.0
2016-01-16 07:00:00,-29.46,49.05,2.53,100.0
2016-01-16 08:00:00,-27.7,230.77,2.61,87.64
2016-01-16 09:00:00,-23.48,397.48,3.03,79.08
2016-01-16 10:00:00,-19.68,531.62,2.57,84.58
2016-01-16 11:00:00,-15.58,649.8,2.04,83.69
2016-01-16 12:00:00,-12.11,618.12,1.48,69.96
2016-01-16 13:00:00,-9.75,504.25,0.79,56.24
2016-01-16 14:00:00,-8.46,387.58,1.23,48.92
2016-01-16 15:00:00,-9.02,219.27,1.44,62.89
2016-01-16 16:00:00,-11.38,52.55,1.57,60.95
2016-01-16 17:00:00,-13.46,0.0,1.43,55.46
2016-01-16 18:00:00,-15.14,0.0,1.03,60.74
2016-01-16 19:00:00,-16.23,0.0,0.45,65.96
2016-01-16 20:00:00,-17.44,0.0,0.36,71.75
2016-01-16 21:00:00,-18.76,0.0,1.03,77.26
2016-01-16 22:00:00,-19.81,0.0,1.47,82.69
2016-01-16 23:00:00,-20.9,0.0,1.73,86.85
2016-01-17 00:00:00,-21.93,0.0,1.89,90.48
2016-01-17 01:00:00,-22.85,0.0,1.98,93.01
2016-01-17 02:00:00,-23.78,0.0,2.08,95.35
2016-01-17 03:00:00,-24.7,0.0,2.19,97.27
2016-01-17 04:00:00,-25.47,0.0,2.24,98.84
2016-01-17 05:00:00,-26.12,0.0,2.28,98.93
2016-01-17 06:00:00,-26.72,0.0,2.31,99.93
2016-01-17 07:00:00,-26.9,53.3,2.36,94.68
2016-01-17 08:00:00,-25.42,222.05,2.35,84.67
2016-01-17 09:00:00,-21.03,403.2,2.5,79.96
2016-01-17 10:00:00,-17.2,557.45,2.4,82.54
2016-01-17 11:00:00,-12.6,551.95,2.54,65.29
2016-01-17 12:00:00,-10.76,566.85,3.33,61.41
2016-01-17 13:00:00,-10.13,550.4,3.6,60.56
2016-01-17 14:00:00,-10.07,408.88,3.5,59.86
2016-01-17 15:00:00,-10.6,219.7,2.55,67.27
2016-01-17 16:00:00,-12.36,54.85,1.56,68.6
2016-01-17 17:00:00,-13.85,0.0,1.44,61.36
2016-01-17 18:00:00,-14.8,0.0,1.5,63.11
2016-01-17 19:00:00,-15.6,0.0,1.6,65.58
2016-01-17 20:00:00,-16.42,0.0,1.6,68.86
2016-01-17 21:00:00,-17.56,0.0,1.69,73.77
2016-01-17 22:00:00,-19.04,0.0,1.85,80.71
2016-01-17 23:00:00,-20.57,0.0,2.05,88.65
2016-01-18 00:00:00,-22.05,0.0,2.25,97.9
2016-01-18 01:00:00,-23.37,0.0,2.37,100.0
2016-01-18 02:00:00,-24.82,0.0,2.54,100.0
2016-01-18 03:00:00,-26.43,0.0,2.69,100.0
2016-01-18 04:00:00,-28.22,0.0,2.87,100.0
2016-01-18 05:00:00,-29.88,0.0,3.05,100.0
2016-01-18 06:00:00,-31.1,0.0,3.14,100.0
2016-01-18 07:00:00,-31.14,51.95,3.08,100.0
2016-01-18 08:00:00,-28.29,191.82,2.94,94.46
2016-01-18 09:00:00,-24.21,363.98,3.5,89.79
2016-01-18 10:00:00,-20.19,363.9,2.93,94.56
2016-01-18 11:00:00,-15.56,453.75,3.52,80.54
2016-01-18 12:00:00,-13.24,285.35,4.56,71.2
2016-01-18 13:00:00,-12.87,419.27,4.7,70.15
2016-01-18 14:00:00,-12.85,218.77,4.46,69.51
2016-01-18 15:00:00,-12.98,104.62,3.56,70.78
2016-01-18 16:00:00,-13.88,29.42,1.8,85.41
2016-01-18 17:00:00,-15.32,0.0,1.95,83.72
2016-01-18 18:00:00,-16.41,0.0,2.26,83.75
2016-01-18 19:00:00,-16.95,0.0,2.3,84.1
2016-01-18 20:00:00,-17.68,0.0,2.43,84.32
2016-01-18 21:00:00,-18.44,0.0,2.5,85.95
2016-01-18 22:00:00,-19.06,0.0,2.55,87.86
2016-01-18 23:00:00,-19.44,0.0,2.49,88.52
2016-01-19 00:00:00,-19.56,0.0,2.29,87.8
2016-01-19 01:00:00,-19.61,0.0,2.1,86.49
2016-01-19 02:00:00,-19.7,0.0,1.93,85.49
2016-01-19 03:00:00,-19.78,0.0,1.76,84.39
2016-01-19 04:00:00,-19.84,0.0,1.56,83.99
2016-01-19 05:00:00,-19.94,0.0,1.42,83.93
2016-01-19 06:00:00,-20.03,0.0,1.41,83.8
2016-01-19 07:00:00,-19.94,32.28,1.46,82.24
2016-01-19 08:00:00,-18.84,127.2,1.35,84.56
2016-01-19 09:00:00,-16.06,306.55,1.61,70.11
2016-01-19 10:00:00,-14.41,448.23,1.45,63.94
2016-01-19 11:00:00,-13.82,293.83,0.98,64.6
2016-01-19 12:00:00,-13.42,243.07,0.76,65.17
2016-01-19 13:00:00,-13.32,245.68,1.43,64.56
2016-01-19 14:00:00,-13.35,228.3,2.29,64.76
2016-01-19 15:00:00,-13.51,136.65,2.74,67.22
2016-01-19 16:00:00,-14.59,38.83,1.97,80.76
2016-01-19 17:00:00,-16.33,0.0,2.27,68.85
2016-01-19 18:00:00,-17.44,0.0,2.36,57.35
2016-01-19 19:00:00,-18.18,0.0,2.32,49.39
2016-01-19 20:00:00,-19.01,0.0,2.27,43.58
2016-01-19 21:00:00,-20.02,0.0,2.24,39.85
2016-01-19 22:00:00,-21.06,0.0,2.19,36.04
2016-01-19 23:00:00,-22.15,0.0,2.14,34.5
2016-01-20 00:00:00,-23.31,0.0,2.12,32.41
2016-01-20 01:00:00,-24.39,0.0,2.06,31.9
2016-01-20 02:00:00,-25.23,0.0,1.88,30.17
2016-01-20 03:00:00,-26.06,0.0,1.74,31.15
2016-01-20 04:00:00,-26.94,0.0,1.71,32.26
2016-01-20 05:00:00,-27.75,0.0,1.7,33.1
2016-01-20 06:00:00,-28.5,0.0,1.75,33.66
2016-01-20 07:00:00,-28.74,64.15,1.78,36.69
2016-01-20 08:00:00,-27.63,247.43,1.84,38.56
